title,imageUrl,rating,releaseDate,genre
"Mask, The Script","https://www.imsdb.com/posters/Mask,-The.jpg",N/A,July 1994,"Action, Comedy, Crime, Drama, Fantasy, Romance"
Master and Commander Script,https://www.imsdb.com/posters/Master-and-Commander.jpg,N/A,November 2003,"Action, Adventure, Drama"
"Master, The Script","https://www.imsdb.com/posters/Master,-The.jpg",N/A,September 2012,Drama
Matchstick Men Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Drama"
"Matrix Reloaded, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Action, Thriller"
"Matrix, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Sci-Fi, Thriller"
Max Payne Script,https://www.imsdb.com/posters/Max-Payne.jpg,6,October 2008,"Action, Crime, Drama, Thriller"
Mean Streets Script,https://www.imsdb.com/posters/Mean-Streets.jpg,N/A,October 1973,"Crime, Drama"
"Mechanic, The Script","https://www.imsdb.com/posters/Mechanic,-The.jpg",N/A,January 2011,"Action, Crime, Thriller"
Meet Joe Black Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Fantasy, Mystery, Romance, Drama"
Meet John Doe Script,https://www.imsdb.com/posters/Meet-John-Doe.jpg,N/A,May 1941,"Comedy, Drama"
Megamind Script,https://www.imsdb.com/posters/Megamind.jpg,N/A,November 2010,"Animation, Action, Comedy, Family, Sci-Fi"
Memento Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Mystery, Thriller"
Men in Black Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Sci-Fi"
Men in Black 3 Script,https://www.imsdb.com/posters/Men-in-Black-3.jpg,N/A,May 2012,"Action, Comedy, Sci-Fi"
"Men Who Stare at Goats, The Script","https://www.imsdb.com/posters/Men-Who-Stare-at-Goats,-The.jpg",6,November 2009,"Comedy, War"
Metro Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Thriller, Drama"
Miami Vice Script,https://www.imsdb.com/posters/Miami-Vice.jpg,N/A,July 2006,"Action, Crime, Drama, Thriller"
Midnight Cowboy Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Midnight Express Script,https://www.imsdb.com/posters/Midnight-Express.jpg,N/A,October 1978,"Crime, Drama, Thriller"
Midnight in Paris Script,https://www.imsdb.com/posters/Midnight-in-Paris.jpg,N/A,June 2011,"Comedy, Fantasy, Romance"
Mighty Joe Young Script,https://www.imsdb.com/posters/Mighty-Joe-Young.jpg,N/A,December 1998,"Action, Adventure, Family"
Mighty Morphin Power Rangers: The Movie Script,https://www.imsdb.com/posters/Mighty-Morphin-Power-Rangers-The-Movie.jpg,N/A,June 1995,"Family, Action"
Milk Script,https://www.imsdb.com/posters/Milk.jpg,N/A,November 2008,Drama
Miller's Crossing Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama, Thriller"
Mimic Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Sci-Fi, Thriller"
Mini's First Time Script,https://www.imsdb.com/posters/Mini's-First-Time.jpg,N/A,June 2006,"Comedy, Crime, Drama"
Minority Report Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller"
"Miracle Worker, The Script","https://www.imsdb.com/posters/Miracle-Worker,-The.jpg",N/A,July 1962,Drama
Mirrors Script,https://www.imsdb.com/posters/Mirrors.jpg,N/A,August 2008,"Horror, Mystery, Thriller"
Misery Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Horror, Thriller"
Mission Impossible Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Thriller"
Mission Impossible II Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Mystery, Thriller"
Mission to Mars Script,https://www.imsdb.com/posters/Mission-to-Mars.jpg,N/A,March 2000,"Drama, Sci-Fi, Thriller, Adventure"
Moneyball Script,https://www.imsdb.com/posters/Moneyball.jpg,N/A,September 2011,Drama
Monkeybone Script,https://www.imsdb.com/posters/Monkeybone.jpg,N/A,February 2001,"Animation, Fantasy, Comedy"
Monster's Ball Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Monte Carlo Script,https://www.imsdb.com/posters/Monte-Carlo.jpg,N/A,July 2011,"Adventure, Comedy, Romance"
Moon Script,https://www.imsdb.com/posters/Moon.jpg,8,June 2009,"Drama, Mystery, Sci-Fi, Thriller"
Moonrise Kingdom Script,https://www.imsdb.com/posters/Moonrise-Kingdom.jpg,N/A,June 2012,"Comedy, Drama, Romance"
Moonstruck Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance, Drama"
Mr Blandings Builds His Dream House Script,https://www.imsdb.com/posters/Mr-Blandings-Builds-His-Dream-House.jpg,N/A,June 1948,Comedy
Mr Brooks Script,https://www.imsdb.com/posters/Mr-Brooks.jpg,N/A,June 2007,"Crime, Drama, Thriller"
Mr Deeds Goes to Town Script,https://www.imsdb.com/posters/Mr-Deeds-Goes-to-Town.jpg,N/A,April 1936,Comedy
Mr. Holland's Opus Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Mrs. Brown Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Mud Script,https://www.imsdb.com/posters/Mud.jpg,8,May 2013,Drama
Mulan Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Family, Animation, Comedy, Musical, Adventure"
Mulholland Drive Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Horror, Mystery, Romance, Thriller"
Mumford Script,https://www.imsdb.com/posters/Mumford.jpg,N/A,September 1999,"Comedy, Drama"
"Mummy, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Action, Fantasy, Horror"
Music of the Heart Script,https://www.imsdb.com/posters/Music-of-the-Heart.jpg,N/A,October 1999,Drama
Mute Witness Script,https://www.imsdb.com/posters/Mute-Witness.jpg,N/A,September 1995,"Horror, Thriller"
My Best Friend's Wedding Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
My Girl Script,https://www.imsdb.com/posters/My-Girl.jpg,N/A,November 1991,"Comedy, Drama, Family, Romance"
My Mother Dreams the Satan's Disciples in New York Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Short
My Week with Marilyn Script,https://www.imsdb.com/posters/My-Week-with-Marilyn.jpg,N/A,December 2011,Drama
Mystery Men Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Fantasy"
Napoleon Dynamite Script,http://www.imsdb.com/images/no-poster.gif,8,June 2004,Comedy
Nashville Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Musical"
Natural Born Killers Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Romance, Thriller"
Never Been Kissed Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
"Neverending Story, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Fantasy, Adventure, Family"
New York Minute Script,http://www.imsdb.com/images/no-poster.gif,N/A,May 2004,"Action, Adventure, Comedy, Family"
Newsies Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Family, Musical"
Next Script,https://www.imsdb.com/posters/Next.jpg,6,April 2007,"Action, Sci-Fi, Thriller"
Next Friday Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
"Next Three Days, The Script","https://www.imsdb.com/posters/Next-Three-Days,-The.jpg",7,November 2010,"Crime, Drama, Romance, Thriller"
Ni vu ni connu Script,https://www.imsdb.com/posters/Ni-vu-ni-connu.jpg,N/A,April 1958,Comedy
Nick of Time Script,https://www.imsdb.com/posters/Nick-of-Time.jpg,N/A,November 1995,"Crime, Drama, Thriller"
Night Time (The Poltergeist Treatment) Script,https://www.imsdb.com/posters/Night-Time-(The-Poltergeist-Treatment).jpg,N/A,June 1982,Horror
Nightbreed Script,https://www.imsdb.com/posters/Nightbreed.jpg,N/A,February 1990,"Action, Fantasy, Horror"
"Nightmare Before Christmas, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Animation, Comedy, Fantasy, Horror, Musical"
"Nightmare Before Christmas, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Animation, Comedy, Fantasy, Horror, Musical"
"Nightmare on Elm Street, A Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Horror, Mystery"
Nightmare on Elm Street: The Final Chapter Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Horror, Mystery"
Nine Script,https://www.imsdb.com/posters/Nine.jpg,N/A,December 2009,"Drama, Musical, Romance"
"Nines, The Script","https://www.imsdb.com/posters/Nines,-The.jpg",N/A,August 2007,"Drama, Horror, Mystery, Thriller"
Ninja Assassin Script,https://www.imsdb.com/posters/Ninja-Assassin.jpg,N/A,November 2009,"Action, Crime, Drama, Thriller"
Ninotchka Script,https://www.imsdb.com/posters/Ninotchka.jpg,N/A,November 1939,"Comedy, Romance"
"Ninth Gate, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller, Mystery"
No Country for Old Men Script,https://www.imsdb.com/posters/No-Country-for-Old-Men.jpg,N/A,November 2007,"Crime, Drama, Thriller"
No Strings Attached Script,https://www.imsdb.com/posters/No-Strings-Attached.jpg,N/A,January 2011,"Comedy, Romance"
Notting Hill Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance, Drama"
Nurse Betty Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Thriller"
Oblivion Script,https://www.imsdb.com/posters/Oblivion.jpg,7,April 2013,"Action, Adventure, Sci-Fi"
Observe and Report Script,https://www.imsdb.com/posters/Observe-and-Report.jpg,N/A,April 2009,"Comedy, Crime, Drama"
Obsessed Script,https://www.imsdb.com/posters/Obsessed.jpg,N/A,April 2009,"Drama, Thriller"
Ocean's Eleven Script,https://www.imsdb.com/posters/Ocean's-Eleven.jpg,N/A,December 2001,"Comedy, Thriller, Crime"
Ocean's Twelve Script,https://www.imsdb.com/posters/Ocean's-Twelve.jpg,N/A,December 2004,"Comedy, Crime, Thriller"
Office Space Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
"Officer and a Gentleman, An Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
Omega Man Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Thriller"
One Flew Over the Cuckoo's Nest Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Only God Forgives Script,https://www.imsdb.com/posters/Only-God-Forgives.jpg,6,July 2013,"Crime, Drama, Thriller"
Ordinary People Script,https://www.imsdb.com/posters/Ordinary-People.jpg,N/A,September 1980,Drama
Orgy of the Dead Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Fantasy, Horror"
Orphan Script,https://www.imsdb.com/posters/Orphan.jpg,N/A,July 2009,"Drama, Horror, Mystery"
"Other Boleyn Girl, The Script","https://www.imsdb.com/posters/Other-Boleyn-Girl,-The.jpg",N/A,February 2008,"Drama, History, Romance"
Out of Sight Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Drama, Romance, Thriller"
Outbreak Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Thriller"
"Pacifier, The Script","https://www.imsdb.com/posters/Pacifier,-The.jpg",N/A,March 2005,"Comedy, Action, Family, Thriller"
Pandorum Script,https://www.imsdb.com/posters/Pandorum.jpg,N/A,September 2009,"Action, Horror, Sci-Fi"
Panic Room Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama, Thriller"
Papadopoulos Script,http://www.imsdb.com,N/A,:,
ParaNorman Script,https://www.imsdb.com/posters/ParaNorman.jpg,N/A,August 2012,"Animation, Adventure, Comedy"
Pariah Script,https://www.imsdb.com/posters/Pariah.jpg,N/A,December 2011,Drama
Passengers Script,https://www.imsdb.com/posters/Passengers.jpg,N/A,December 2016,"Drama, Romance, Sci-Fi"
"Passion of Joan of Arc, The Script","https://www.imsdb.com/posters/Passion-of-Joan-of-Arc,-The.jpg",N/A,March 1929,Drama
"Patriot, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, War"
Paul Script,https://www.imsdb.com/posters/Paul.jpg,N/A,March 2011,"Adventure, Comedy, Sci-Fi"
Pearl Harbor Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Romance, War"
Peeping Tom Script,https://www.imsdb.com/posters/Peeping-Tom.jpg,N/A,May 1960,"Drama, Horror, Thriller"
Peggy Sue Got Married Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Perfect Creature Script,https://www.imsdb.com/posters/Perfect-Creature.jpg,N/A,July 2007,"Action, Drama, Fantasy, Horror, Sci-Fi"
"Perfect World, A Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Drama"
"Perks of Being a Wallflower, The Script","https://www.imsdb.com/posters/Perks-of-Being-a-Wallflower,-The.jpg",N/A,October 2012,"Drama, Romance"
Pet Sematary Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Horror
Pet Sematary II Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Horror
Petulia Script,https://www.imsdb.com/posters/Petulia.jpg,N/A,June 1968,Drama
Philadelphia Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Phone Booth Script,http://www.imsdb.com/images/no-poster.gif,8,N/A,Thriller
Pi Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Thriller"
"Pianist, The Script","https://www.imsdb.com/posters/Pianist,-The.jpg",N/A,September 2002,"Biography, Drama, Music, War"
"Piano, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Pineapple Express Script,https://www.imsdb.com/posters/Pineapple-Express.jpg,N/A,August 2008,"Comedy, Crime, Thriller"
Pirates of the Caribbean Script,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Adventure, Comedy"
Pirates of the Caribbean: Dead Man's Chest Script,https://www.imsdb.com/posters/Pirates-of-the-Caribbean-Dead-Man's-Chest.jpg,N/A,July 2006,"Action, Adventure, Comedy, Fantasy"
Pitch Black Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Sci-Fi, Thriller"
"Planet of the Apes, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Sci-Fi"
Platinum Blonde Script,https://www.imsdb.com/posters/Platinum-Blonde.jpg,N/A,October 1931,"Comedy, Romance"
Platoon Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, War"
Pleasantville Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Fantasy"
Point Break Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Adventure, Thriller, Drama"
Pokemon: Mewtwo Returns Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Animation, Adventure, Family, Fantasy"
"Postman, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Drama, Sci-Fi"
"Power of One, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Precious Script,https://www.imsdb.com/posters/Precious.jpg,N/A,November 2009,Drama
Predator Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Horror, Sci-Fi, Thriller"
"Prestige, The Script","https://www.imsdb.com/posters/Prestige,-The.jpg",N/A,October 2006,"Drama, Mystery, Sci-Fi"
Pretty Woman Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Pretty Woman (final script) Script,https://www.imsdb.com/posters/Pretty-Woman-(final-script).jpg,N/A,March 1990,"Comedy, Romance"
Pride and Prejudice Script,https://www.imsdb.com/posters/Pride-and-Prejudice.jpg,N/A,November 2005,"Drama, Romance"
Priest Script,https://www.imsdb.com/posters/Priest.jpg,N/A,May 2011,"Action, Horror, Sci-Fi"
"Princess Bride, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Comedy, Family, Fantasy, Romance"
"Private Life of Sherlock Holmes, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Mystery"
"Producer, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Musical"
"Program, The Script","https://www.imsdb.com/posters/Program,-The.jpg",N/A,September 1993,"Action, Drama"
Prom Night Script,https://www.imsdb.com/posters/Prom-Night.jpg,N/A,July 1980,"Horror, Mystery, Thriller"
Prometheus Script,https://www.imsdb.com/posters/Prometheus.jpg,N/A,June 2012,"Adventure, Mystery, Sci-Fi"
"Prophecy, The Script","https://www.imsdb.com/posters/Prophecy,-The.jpg",9,September 1995,"Horror, Thriller, Fantasy, Mystery"
"Proposal, The Script","https://www.imsdb.com/posters/Proposal,-The.jpg",N/A,June 2009,"Comedy, Drama, Romance"
Psycho Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Public Enemies Script,https://www.imsdb.com/posters/Public-Enemies.jpg,N/A,July 2009,"Crime, Drama, Thriller"
Pulp Fiction Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Drama, Thriller"
Punch-Drunk Love Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
Purple Rain Script,http://www.imsdb.com/images/no-poster.gif,N/A,July 1984,"Drama, Music"
Quantum Project Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Short"
Queen of the Damned Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Horror
"Queen, The Script","https://www.imsdb.com/posters/Queen,-The.jpg",N/A,September 2006,Drama
Rachel Getting Married Script,https://www.imsdb.com/posters/Rachel-Getting-Married.jpg,N/A,N/A,"Drama, Romance"
Raging Bull Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Raising Arizona Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Rambling Rose Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Rambo: First Blood II: The Mission Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure"
"Reader, The Script","https://www.imsdb.com/posters/Reader,-The.jpg",N/A,January 2009,"Drama, Romance"
Real Genius Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Rear Window Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Thriller, Mystery"
Rebel Without A Cause Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Red Planet Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Sci-Fi, Thriller"
Red Riding Hood Script,https://www.imsdb.com/posters/Red-Riding-Hood.jpg,N/A,March 2011,"Fantasy, Horror, Mystery"
Reindeer Games Script,http://www.imsdb.com/images/no-poster.gif,N/A,February 2000,"Crime, Thriller, Action, Drama"
"Relic, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Remember Me Script,https://www.imsdb.com/posters/Remember-Me.jpg,N/A,March 2010,"Drama, Romance"
"Replacements, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Repo Man Script,https://www.imsdb.com/posters/Repo-Man.jpg,N/A,March 1984,"Comedy, Sci-Fi"
"Rescuers Down Under, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Animation, Family, Adventure"
Reservoir Dogs Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Thriller"
Resident Evil Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Horror, Sci-Fi, Thriller"
Return of the Apes Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Sci-Fi"
"Revenant, The Script","https://www.imsdb.com/posters/Revenant,-The.jpg",N/A,January 2016,"Adventure, Drama, Thriller"
Revolutionary Road Script,https://www.imsdb.com/posters/Revolutionary-Road.jpg,N/A,December 2008,"Drama, Romance"
Ringu Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Rise of the Guardians Script,https://www.imsdb.com/posters/Rise-of-the-Guardians.jpg,N/A,November 2012,"Animation, Adventure, Family"
Rise of the Planet of the Apes Script,https://www.imsdb.com/posters/Rise-of-the-Planet-of-the-Apes.jpg,N/A,August 2011,"Action, Drama, Sci-Fi"
RKO 281 Script,https://www.imsdb.com/posters/RKO-281.jpg,N/A,November 1999,Drama
"Road, The Script","https://www.imsdb.com/posters/Road,-The.jpg",10,November 2009,"Adventure, Drama, Thriller"
Robin Hood: Prince of Thieves Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Drama"
Robocop Script,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Sci-Fi, Action, Crime"
"Rock, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Action
RocknRolla Script,https://www.imsdb.com/posters/RocknRolla.jpg,N/A,October 2008,"Action, Comedy, Crime"
Rocky Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
"Rocky Horror Picture Show, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Horror, Musical, Sci-Fi"
Romeo Script,http://www.imsdb.com,N/A,:,
Ronin Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Thriller"
Room Script,https://www.imsdb.com/posters/Room.jpg,N/A,January 2016,Drama
"Roommate, The Script","https://www.imsdb.com/posters/Roommate,-The.jpg",N/A,February 2011,"Drama, Horror, Thriller"
Roughshod Script,https://www.imsdb.com/posters/Roughshod.jpg,N/A,May 1949,Western
"Ruins, The Script","https://www.imsdb.com/posters/Ruins,-The.jpg",N/A,April 2008,"Horror, Thriller"
Runaway Bride Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Rush Script,https://www.imsdb.com/posters/Rush.jpg,N/A,September 2013,"Action, Drama"
Rush Hour Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime"
Rush Hour 2 Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime"
Rushmore Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Rust and Bone Script,https://www.imsdb.com/posters/Rust-and-Bone.jpg,5,December 2012,"Drama, Romance"
S. Darko Script,https://www.imsdb.com/posters/S.-Darko.jpg,N/A,May 2009,"Crime, Mystery, Sci-Fi, Thriller"
"Saint, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Romance, Thriller"
"Salton Sea, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama, Thriller"
"Sandlot Kids, The Script","https://www.imsdb.com/posters/Sandlot-Kids,-The.jpg",N/A,April 1993,"Comedy, Drama, Family"
Save the Last Dance Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Saving Mr. Banks Script,https://www.imsdb.com/posters/Saving-Mr.-Banks.jpg,6,December 2013," Comedy, Drama"
Saving Private Ryan Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, War"
Saw Script,https://www.imsdb.com/posters/Saw.jpg,8,October 2004,"Crime, Horror, Mystery, Thriller"
Scarface Script,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Crime, Drama"
Scary Movie 2 Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Horror, Sci-Fi"
Schindler's List Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, War"
Scott Pilgrim vs the World Script,https://www.imsdb.com/posters/Scott-Pilgrim-vs-the-World.jpg,N/A,August 2010,"Action, Comedy, Fantasy"
Scream Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Scream 2 Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Scream 3 Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Scream 4 Script,https://imsdb.com/posters/Scream-4.jpg,N/A,April 2011,"Comedy, Horror, Mystery"
Se7en Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Mystery, Thriller"
"Searchers, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Western"
"Secret Life of Walter Mitty, The Script","https://www.imsdb.com/posters/Secret-Life-of-Walter-Mitty,-The.jpg",N/A,December 2013,"Adventure, Comedy, Drama"
Semi-Pro Script,https://www.imsdb.com/posters/Semi-Pro.jpg,N/A,February 2008,Comedy
Sense and Sensibility Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Comedy, Romance"
Serenity Script,https://www.imsdb.com/posters/Serenity.jpg,N/A,September 2005,"Action, Adventure, Sci-Fi, Thriller"
Serial Mom Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Horror"
"Sessions, The Script","https://www.imsdb.com/posters/Sessions,-The.jpg",N/A,November 2012,"Drama, Romance"
"Seventh Seal, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Fantasy"
Sex and the City Script,https://www.imsdb.com/posters/Sex-and-the-City.jpg,N/A,May 2008,"Comedy, Drama, Romance"
"Sex, Lies and Videotape Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Sexual Life Script,https://www.imsdb.com/posters/Sexual-Life.jpg,N/A,March 2005,"Comedy, Drama"
Shadow of the Vampire Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Horror, Comedy"
Shakespeare in Love Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance, Comedy"
Shallow Grave Script,https://www.imsdb.com/posters/Shallow-Grave.jpg,N/A,February 1995,"Comedy, Crime, Drama, Thriller"
Shame Script,https://www.imsdb.com/posters/Shame.jpg,6,December 2011,Drama
Shampoo Script,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
"Shawshank Redemption, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
She's Out of My League Script,https://www.imsdb.com/posters/She's-Out-of-My-League.jpg,N/A,March 2010,"Comedy, Romance"
Sherlock Holmes Script,https://www.imsdb.com/posters/Sherlock-Holmes.jpg,8,December 2009,"Action, Adventure, Crime, Mystery, Thriller"
Shifty Script,https://www.imsdb.com/posters/Shifty.jpg,N/A,September 2009,Thriller
"Shining, The Script",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
"Shipping News, The Script","https://www.imsdb.com/posters/Shipping-News,-The.jpg",N/A,January 2002,"Drama, Romance"
Shivers Script,https://www.imsdb.com/posters/Shivers.jpg,N/A,July 1976,"Horror, Sci-Fi"
Shrek Script,https://www.imsdb.com/posters/Shrek.jpg,N/A,May 2001,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
Shrek the Third Script,https://www.imsdb.com/posters/Shrek-the-Third.jpg,N/A,May 2007,"Animation, Adventure, Comedy"
Sicario Script,https://www.imsdb.com/posters/Sicario.jpg,N/A,October 2015,"Action, Crime, Drama"
Sideways Script,http://www.imsdb.com/images/no-poster.gif,N/A,January 2005,"Adventure, Comedy, Drama"
"Siege, The Script","https://www.imsdb.com/posters/Siege,-The.jpg",N/A,November 1998,"Action, Thriller, Drama"
